,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2249,2019-07-19,2337.29,2377.92,2392.55,2327.54,866391,1207316528.0,2.8,2.24,52.01,0.5
2250,2019-07-22,2373.05,2355.17,2382.8,2340.54,582283,807249424.0,1.78,-0.96,-22.75,0.34
2251,2019-07-23,2356.79,2340.54,2358.42,2322.66,504004,692328448.0,1.52,-0.62,-14.63,0.29
2252,2019-07-24,2358.42,2360.04,2381.17,2345.42,570276,793387776.0,1.53,0.83,19.5,0.33
2253,2019-07-25,2366.54,2412.05,2423.43,2355.17,1087826,1534889648.0,2.89,2.2,52.01,0.63
2254,2019-07-26,2408.8,2416.93,2420.18,2392.55,635306,901074112.0,1.15,0.2,4.88,0.37
2255,2019-07-29,2420.18,2426.68,2452.68,2408.8,715576,1023261760.0,1.82,0.4,9.75,0.42
2256,2019-07-30,2429.93,2439.68,2468.94,2426.68,796634,1148582416.0,1.74,0.54,13.0,0.46
2257,2019-07-31,2428.31,2400.68,2431.56,2392.55,634723,899227872.0,1.6,-1.6,-39.0,0.37
2258,2019-08-01,2389.3,2395.8,2410.43,2369.8,527981,742308288.0,1.69,-0.2,-4.88,0.31
2259,2019-08-02,2342.17,2337.29,2360.04,2324.29,969926,1333400768.0,1.49,-2.44,-58.51,0.56
2260,2019-08-05,2314.54,2273.9,2321.04,2260.9,893082,1201885392.0,2.57,-2.71,-63.39,0.52
2261,2019-08-06,2233.27,2277.15,2291.78,2221.9,882499,1166971472.0,3.07,0.14,3.25,0.51
2262,2019-08-07,2296.66,2304.78,2321.04,2277.15,793039,1070736944.0,1.93,1.21,27.63,0.46
2263,2019-08-08,2363.29,2441.31,2460.81,2355.17,2330715,3313302096.0,4.58,5.92,136.53,1.36
2264,2019-08-09,2468.94,2464.06,2517.7,2449.43,2060575,3021884304.0,2.8,0.93,22.75,1.2
2265,2019-08-12,2478.69,2561.58,2561.58,2477.06,2733425,4084497904.0,3.43,3.96,97.52,1.59
2266,2019-08-13,2542.07,2524.2,2555.08,2499.82,1293736,1925835296.0,2.16,-1.46,-37.38,0.75
2267,2019-08-14,2564.83,2537.2,2577.83,2509.57,1360547,2038261152.0,2.7,0.52,13.0,0.79
2268,2019-08-15,2483.56,2532.32,2535.57,2477.06,897376,1333117728.0,2.31,-0.19,-4.88,0.52
2269,2019-08-16,2556.7,2525.82,2564.83,2506.32,986903,1474900256.0,2.31,-0.26,-6.5,0.57
2270,2019-08-19,2527.45,2529.07,2532.32,2464.06,2292956,3368207936.0,2.7,0.13,3.25,1.34
2271,2019-08-20,2529.07,2540.45,2574.58,2504.69,1921042,2872304208.0,2.76,0.45,11.38,1.12
2272,2019-08-21,2520.95,2452.68,2524.2,2441.31,1990132,2902251104.0,3.26,-3.45,-87.77,1.16
2273,2019-08-22,2444.56,2429.93,2452.68,2412.05,1353072,1935208496.0,1.66,-0.93,-22.75,0.79
2274,2019-08-23,2439.68,2485.19,2499.82,2436.43,1636868,2388239088.0,2.61,2.27,55.26,0.95
2275,2019-08-26,2447.81,2420.18,2460.81,2403.93,1415123,2018498032.0,2.29,-2.62,-65.01,0.82
2276,2019-08-27,2438.06,2429.93,2457.56,2418.55,1356713,1948127120.0,1.61,0.4,9.75,0.79
2277,2019-08-28,2421.8,2423.43,2425.05,2387.67,829658,1176329088.0,1.54,-0.27,-6.5,0.48
2278,2019-08-29,2415.3,2400.68,2418.55,2392.55,609034,861177488.0,1.07,-0.94,-22.75,0.35
2279,2019-08-30,2426.68,2405.55,2442.93,2395.8,798501,1136119664.0,1.96,0.2,4.87,0.47
2280,2019-09-02,2403.93,2452.68,2460.81,2397.43,1360201,1955673136.0,2.63,1.96,47.13,0.79
2281,2019-09-03,2457.56,2428.31,2462.44,2420.18,858654,1230606480.0,1.72,-0.99,-24.37,0.5
2282,2019-09-04,2431.56,2451.06,2460.81,2429.93,973965,1404037296.0,1.27,0.94,22.75,0.57
2283,2019-09-05,2470.56,2473.81,2517.7,2468.94,1768051,2599478256.0,1.99,0.93,22.75,1.03
2284,2019-09-06,2494.94,2511.19,2511.19,2480.31,986433,1451264912.0,1.25,1.51,37.38,0.57
2285,2019-09-09,2538.82,2491.69,2542.07,2477.06,1299839,1918042304.0,2.59,-0.78,-19.5,0.76
2286,2019-09-10,2477.06,2468.94,2483.56,2446.18,796871,1155180736.0,1.5,-0.91,-22.75,0.46
2287,2019-09-11,2477.06,2470.56,2494.94,2454.31,818614,1192674256.0,1.65,0.07,1.62,0.48
2288,2019-09-12,2486.82,2490.07,2506.32,2465.69,1150688,1682911856.0,1.64,0.79,19.51,0.61
2289,2019-09-16,2493.32,2452.68,2496.57,2444.56,929894,1349401488.0,2.09,-1.5,-37.39,0.49
2290,2019-09-17,2438.06,2418.55,2452.68,2408.8,882656,1261416560.0,1.79,-1.39,-34.13,0.47
2291,2019-09-18,2418.55,2446.18,2457.56,2418.55,820436,1179079984.0,1.61,1.14,27.63,0.42
2292,2019-09-19,2457.56,2516.07,2524.2,2457.56,1884021,2777383504.0,2.72,2.86,69.89,0.97
2293,2019-09-20,2533.95,2597.33,2607.09,2530.7,2644285,4020646528.0,3.04,3.23,81.26,1.36
2294,2019-09-23,2597.33,2603.84,2618.46,2571.33,1403282,2148740448.0,1.81,0.25,6.51,0.72
2295,2019-09-24,2618.46,2571.33,2629.84,2571.33,1129103,1726238272.0,2.25,-1.25,-32.51,0.58
2296,2019-09-25,2574.58,2663.97,2680.22,2572.95,1938893,3024598928.0,4.17,3.6,92.64,1.0
2297,2019-09-26,2681.85,2657.47,2711.1,2649.34,1686593,2673096944.0,2.32,-0.24,-6.5,0.87
2298,2019-09-27,2680.22,2688.35,2704.6,2655.84,1007706,1598567056.0,1.83,1.16,30.88,0.52
2299,2019-09-30,2663.97,2637.97,2686.72,2634.72,1046363,1645828528.0,1.93,-1.87,-50.38,0.54
2300,2019-10-08,2639.59,2737.11,2741.98,2639.59,1386676,2225024592.0,3.88,3.76,99.14,0.71
2301,2019-10-09,2720.85,2745.23,2789.12,2707.85,1316693,2145061760.0,2.97,0.3,8.12,0.68
2302,2019-10-10,2748.48,2743.61,2748.48,2702.98,879747,1418751872.0,1.66,-0.06,-1.62,0.45
2303,2019-10-11,2737.11,2836.25,2859.0,2737.11,1405423,2335030592.0,4.44,3.38,92.64,0.72
2304,2019-10-14,2862.25,2902.89,2964.65,2854.13,1557637,2688929552.0,3.9,2.35,66.64,0.8
2305,2019-10-15,2907.76,2896.38,2924.01,2837.87,881955,1503633376.0,2.97,-0.22,-6.51,0.45
2306,2019-10-16,2909.39,2833.0,2938.64,2806.99,1267671,2146150624.0,4.55,-2.19,-63.38,0.65
2307,2019-10-17,2850.88,2818.37,2867.13,2793.99,1126182,1887045616.0,2.58,-0.52,-14.63,0.58
2308,2019-10-18,2834.62,2787.49,2873.63,2774.49,1196799,1999012672.0,3.52,-1.1,-30.88,0.62
2309,2019-10-21,2774.49,2849.25,2862.25,2774.49,945952,1589276080.0,3.15,2.22,61.76,0.49
2310,2019-10-22,2852.5,2772.86,2855.75,2709.48,1883531,3072547168.0,5.13,-2.68,-76.39,0.97
2311,2019-10-23,2756.61,2777.74,2813.5,2741.98,967535,1590781968.0,2.58,0.18,4.88,0.5
2312,2019-10-24,2785.87,2846.0,2867.13,2776.11,1109215,1861032912.0,3.28,2.46,68.26,0.57
2313,2019-10-25,2831.37,2847.63,2860.63,2798.87,691436,1161100080.0,2.17,0.06,1.63,0.36
2314,2019-10-28,2863.88,2811.87,2873.63,2782.62,1070131,1780873360.0,3.2,-1.26,-35.76,0.55
2315,2019-10-29,2816.75,2852.5,2855.75,2795.62,788865,1322036352.0,2.14,1.44,40.63,0.41
2316,2019-10-30,2834.62,2774.49,2860.63,2772.86,854317,1420644944.0,3.08,-2.73,-78.01,0.44
2317,2019-10-31,2772.86,2746.86,2780.99,2743.61,862569,1407006432.0,1.35,-1.0,-27.63,0.44
2318,2019-11-01,2761.49,2844.38,2867.13,2750.11,1254655,2096068960.0,4.26,3.55,97.52,0.65
2319,2019-11-04,2863.88,2854.13,2907.76,2829.75,889824,1507910816.0,2.74,0.34,9.75,0.46
2320,2019-11-05,2834.62,2891.51,2938.64,2833.0,1172486,2010924192.0,3.7,1.31,37.38,0.6
2321,2019-11-06,2876.88,2860.63,2909.39,2847.63,863325,1470233504.0,2.14,-1.07,-30.88,0.44
2322,2019-11-07,2855.75,2849.25,2878.51,2826.5,711897,1200671648.0,1.82,-0.4,-11.38,0.37
2323,2019-11-08,2863.88,2810.25,2870.38,2808.62,849139,1421088320.0,2.17,-1.37,-39.0,0.44
2324,2019-11-11,2785.87,2750.11,2790.74,2737.11,953516,1556517248.0,1.91,-2.14,-60.14,0.49
2325,2019-11-12,2751.74,2758.24,2764.74,2730.61,516266,840769280.0,1.24,0.3,8.13,0.27
2326,2019-11-13,2751.74,2758.24,2779.36,2714.35,655121,1067975600.0,2.36,0.0,0.0,0.34
2327,2019-11-14,2774.49,2756.61,2782.62,2745.23,468900,767006336.0,1.36,-0.06,-1.63,0.24
2328,2019-11-15,2767.99,2759.86,2793.99,2743.61,569228,933539568.0,1.83,0.12,3.25,0.29
2329,2019-11-18,2761.49,2777.74,2793.99,2741.98,557918,915983936.0,1.88,0.65,17.88,0.29
2330,2019-11-19,2777.74,2771.24,2782.62,2754.99,562120,920998208.0,0.99,-0.23,-6.5,0.29
2331,2019-11-20,2753.36,2680.22,2753.36,2667.22,1724384,2747598384.0,3.11,-3.28,-91.02,0.89
2332,2019-11-21,2663.97,2681.85,2683.47,2644.47,772563,1218516400.0,1.46,0.06,1.63,0.4
2333,2019-11-22,2686.72,2637.97,2691.6,2631.46,773474,1216064544.0,2.24,-1.64,-43.88,0.4
2334,2019-11-25,2646.09,2672.1,2678.6,2629.84,783258,1233388880.0,1.85,1.29,34.13,0.4
2335,2019-11-26,2686.72,2642.84,2686.72,2621.71,815298,1271594656.0,2.43,-1.1,-29.26,0.42
2336,2019-11-27,2646.09,2618.46,2646.09,2605.46,476170,736584288.0,1.54,-0.92,-24.38,0.25
2337,2019-11-28,2618.46,2621.71,2629.84,2613.59,378017,585252048.0,0.62,0.12,3.25,0.19
2338,2019-11-29,2629.84,2589.21,2631.46,2571.33,653867,1001451104.0,2.29,-1.24,-32.5,0.34
2339,2019-12-02,2598.96,2600.58,2611.96,2579.46,553877,849784128.0,1.26,0.44,11.37,0.29
2340,2019-12-03,2590.83,2615.21,2616.84,2576.21,455418,700293552.0,1.56,0.56,14.63,0.23
2341,2019-12-04,2597.33,2592.46,2608.71,2576.21,524545,802110336.0,1.24,-0.87,-22.75,0.27
2342,2019-12-05,2598.96,2611.96,2620.09,2590.83,557084,857682576.0,1.13,0.75,19.5,0.29
2343,2019-12-06,2618.46,2639.59,2659.09,2616.84,712615,1109423056.0,1.62,1.06,27.63,0.37
2344,2019-12-09,2642.84,2608.71,2642.84,2598.96,605993,935135952.0,1.66,-1.17,-30.88,0.31
2345,2019-12-10,2600.58,2595.71,2603.84,2582.71,556384,851377536.0,0.81,-0.5,-13.0,0.29
2346,2019-12-11,2603.84,2649.34,2652.59,2590.83,871505,1351786528.0,2.38,2.07,53.63,0.45
2347,2019-12-12,2649.34,2639.59,2650.97,2628.21,478999,747519504.0,0.86,-0.37,-9.75,0.25
2348,2019-12-13,2680.22,2724.11,2724.11,2667.22,1053104,1680707280.0,2.16,3.2,84.52,0.54
2349,2019-12-16,2724.11,2725.73,2727.36,2683.47,787952,1262802464.0,1.61,0.06,1.62,0.41
2350,2019-12-17,2704.6,2785.87,2806.99,2701.35,1203105,1969891328.0,3.88,2.21,60.14,0.62
2351,2019-12-18,2774.49,2779.36,2811.87,2771.24,797091,1317608544.0,1.46,-0.23,-6.51,0.41
2352,2019-12-19,2793.99,2793.99,2824.87,2776.11,675537,1119925968.0,1.75,0.53,14.63,0.35
2353,2019-12-20,2793.99,2800.49,2815.12,2776.11,644478,1067869776.0,1.4,0.23,6.5,0.33
2354,2019-12-23,2815.12,2743.61,2815.12,2732.23,715793,1173372080.0,2.96,-2.03,-56.88,0.37
2355,2019-12-24,2741.98,2769.61,2785.87,2741.98,459128,752351616.0,1.6,0.95,26.0,0.24
2356,2019-12-25,2777.74,2753.36,2795.62,2743.61,414918,679664592.0,1.88,-0.59,-16.25,0.21
2357,2019-12-26,2759.86,2780.99,2782.62,2756.61,372034,610381760.0,0.94,1.0,27.63,0.19
2358,2019-12-27,2790.74,2806.99,2855.75,2774.49,1042575,1741473184.0,2.92,0.93,26.0,0.54
2359,2019-12-30,2779.36,2797.24,2806.99,2720.85,976970,1603152784.0,3.07,-0.35,-9.75,0.5
2360,2019-12-31,2797.24,2777.74,2806.99,2754.99,704442,1154704352.0,1.86,-0.7,-19.5,0.36
2361,2020-01-02,2810.25,2846.0,2859.0,2793.99,1530232,2571196480.0,2.34,2.46,68.26,0.79
2362,2020-01-03,2857.38,2896.38,2917.51,2854.13,1116195,1914495472.0,2.23,1.77,50.38,0.58
2363,2020-01-06,2868.75,2878.51,2922.39,2852.5,862084,1477930192.0,2.41,-0.62,-17.87,0.44
2364,2020-01-07,2888.26,2891.51,2912.64,2859.0,728608,1247047136.0,1.86,0.45,13.0,0.38
2365,2020-01-08,2867.13,2811.87,2875.26,2806.99,847824,1423608816.0,2.36,-2.75,-79.64,0.44
2366,2020-01-09,2836.25,2833.0,2855.75,2790.74,1031637,1725326800.0,2.31,0.75,21.13,0.53
2367,2020-01-10,2833.0,2816.75,2836.25,2789.12,585548,975154816.0,1.66,-0.57,-16.25,0.3
2368,2020-01-13,2826.5,2865.5,2872.01,2803.74,872133,1468271680.0,2.42,1.73,48.75,0.45
2369,2020-01-14,2865.5,2828.12,2911.01,2828.12,1304494,2217608848.0,2.89,-1.3,-37.38,0.67
2370,2020-01-15,2833.0,2789.12,2844.38,2777.74,859439,1424889232.0,2.36,-1.38,-39.0,0.44
2371,2020-01-16,2789.12,2758.24,2797.24,2737.11,1028105,1678888512.0,2.16,-1.11,-30.88,0.53
2372,2020-01-17,2766.36,2767.99,2793.99,2761.49,605437,995909008.0,1.18,0.35,9.75,0.31
2373,2020-01-20,2774.49,2777.74,2803.74,2761.49,746075,1226464656.0,1.53,0.35,9.75,0.38
2374,2020-01-21,2759.86,2704.6,2759.86,2693.23,896603,1442171424.0,2.4,-2.63,-73.14,0.46
2375,2020-01-22,2691.6,2719.23,2730.61,2657.47,719465,1150933392.0,2.7,0.54,14.63,0.37
2376,2020-01-23,2691.6,2629.84,2691.6,2605.46,1100592,1723394336.0,3.17,-3.29,-89.39,0.57
2377,2020-02-03,2377.92,2377.92,2493.32,2377.92,2259195,3201454160.0,4.39,-9.58,-251.92,1.16
2378,2020-02-04,2387.67,2477.06,2486.82,2382.8,1706172,2442932848.0,4.37,4.17,99.14,0.88
2379,2020-02-05,2475.44,2481.94,2524.2,2431.56,1491380,2177632048.0,3.74,0.2,4.88,0.77
2380,2020-02-06,2511.19,2504.69,2520.95,2462.44,1185816,1740107632.0,2.36,0.92,22.75,0.61
2381,2020-02-07,2477.06,2480.31,2491.69,2446.18,924853,1345053248.0,1.82,-0.97,-24.38,0.48
2382,2020-02-10,2462.44,2460.81,2465.69,2428.31,1339495,1931983488.0,1.51,-0.79,-19.5,0.69
2383,2020-02-11,2477.06,2507.94,2532.32,2470.56,1407507,2077194144.0,2.51,1.92,47.13,0.73
2384,2020-02-12,2507.94,2504.69,2512.82,2477.06,1070503,1573229040.0,1.43,-0.13,-3.25,0.55
2385,2020-02-13,2494.94,2485.19,2522.57,2478.69,1013205,1491327712.0,1.75,-0.78,-19.5,0.52
2386,2020-02-14,2501.44,2546.95,2564.83,2493.32,1512435,2253906448.0,2.88,2.49,61.76,0.78
2387,2020-02-17,2548.58,2602.21,2602.21,2530.7,1543696,2337993584.0,2.81,2.17,55.26,0.8
2388,2020-02-18,2595.71,2574.58,2595.71,2543.7,973612,1478274224.0,2.0,-1.06,-27.63,0.5
2389,2020-02-19,2558.33,2581.08,2602.21,2555.08,874107,1333730224.0,1.83,0.25,6.5,0.45
2390,2020-02-20,2585.96,2637.97,2642.84,2558.33,1235444,1897923024.0,3.27,2.2,56.89,0.64
2391,2020-02-21,2621.71,2636.34,2659.09,2615.21,995071,1546692928.0,1.66,-0.06,-1.63,0.51
2392,2020-02-24,2616.84,2579.46,2616.84,2566.45,1191795,1820183856.0,1.91,-2.16,-56.88,0.61
2393,2020-02-25,2542.07,2548.58,2563.2,2506.32,1144575,1710369792.0,2.21,-1.2,-30.88,0.59
2394,2020-02-26,2504.69,2540.45,2585.96,2493.32,1176599,1769612240.0,3.63,-0.32,-8.13,0.61
2395,2020-02-27,2535.57,2559.95,2566.45,2524.2,975271,1464605744.0,1.66,0.77,19.5,0.5
2396,2020-02-28,2517.7,2460.81,2548.58,2454.31,1300644,1906892416.0,3.68,-3.87,-99.14,0.67
2397,2020-03-02,2468.94,2507.94,2533.95,2454.31,1116581,1647432272.0,3.24,1.92,47.13,0.58
2398,2020-03-03,2535.57,2496.57,2540.45,2481.94,1153584,1705816272.0,2.33,-0.45,-11.37,0.59
2399,2020-03-04,2490.07,2491.69,2506.32,2462.44,862595,1261123056.0,1.76,-0.2,-4.88,0.44
2400,2020-03-05,2509.57,2605.46,2646.09,2498.19,2686602,4089493520.0,5.94,4.57,113.77,1.38
2401,2020-03-06,2571.33,2546.95,2585.96,2545.33,1228531,1858691264.0,1.56,-2.25,-58.51,0.63
2402,2020-03-09,2494.94,2452.68,2498.19,2447.81,1665794,2420392128.0,1.98,-3.7,-94.27,0.86
2403,2020-03-10,2441.31,2503.07,2517.7,2441.31,1167865,1709084560.0,3.11,2.05,50.39,0.6
2404,2020-03-11,2504.69,2491.69,2522.57,2480.31,814382,1201250688.0,1.69,-0.45,-11.38,0.42
2405,2020-03-12,2485.19,2490.07,2516.07,2465.69,986497,1447436640.0,2.02,-0.07,-1.62,0.51
2406,2020-03-13,2363.29,2464.06,2473.81,2363.29,1169766,1669009840.0,4.44,-1.04,-26.01,0.6
2407,2020-03-16,2452.68,2338.92,2454.31,2338.92,1406202,1975824192.0,4.68,-5.08,-125.14,0.72
2408,2020-03-17,2338.92,2283.66,2374.67,2238.15,1177849,1582506080.0,5.84,-2.36,-55.26,0.61
2409,2020-03-18,2283.66,2169.89,2306.41,2160.14,1384784,1816836896.0,6.41,-4.98,-113.77,0.71
2410,2020-03-19,2165.01,2091.87,2174.76,2039.86,1891457,2313863664.0,6.22,-3.6,-78.02,0.97
2411,2020-03-20,2119.5,2139.01,2165.01,2096.75,1578353,1967487824.0,3.26,2.25,47.14,0.81
2412,2020-03-23,2054.49,2078.87,2111.38,2043.12,1071114,1300469488.0,3.19,-2.81,-60.14,0.55
2413,2020-03-24,2119.5,2153.63,2165.01,2098.37,1180200,1472909392.0,3.21,3.6,74.76,0.61
2414,2020-03-25,2197.52,2195.89,2228.4,2168.26,1136958,1467534960.0,2.79,1.96,42.26,0.59
2415,2020-03-26,2181.26,2226.77,2272.28,2171.51,1075192,1408651056.0,4.59,1.41,30.88,0.55
2416,2020-03-27,2257.65,2241.4,2278.78,2230.02,653019,861618656.0,2.19,0.66,14.63,0.34
2417,2020-03-30,2192.64,2207.27,2223.52,2178.01,661739,852956240.0,2.03,-1.52,-34.13,0.34
2418,2020-03-31,2225.15,2184.51,2231.65,2181.26,513370,662915472.0,2.28,-1.03,-22.76,0.26
2419,2020-04-01,2194.27,2199.14,2238.15,2187.76,520836,676070112.0,2.31,0.67,14.63,0.27
2420,2020-04-02,2176.39,2212.14,2212.14,2161.76,518365,663197632.0,2.29,0.59,13.0,0.27
2421,2020-04-03,2187.76,2153.63,2199.14,2143.88,825348,1047282400.0,2.5,-2.64,-58.51,0.43
2422,2020-04-07,2199.14,2197.52,2207.27,2186.14,870314,1121200112.0,0.98,2.04,43.89,0.45
2423,2020-04-08,2197.52,2181.26,2204.02,2171.51,528716,676604880.0,1.48,-0.74,-16.26,0.27
2424,2020-04-09,2197.52,2174.76,2199.14,2171.51,408554,522027888.0,1.27,-0.3,-6.5,0.21
2425,2020-04-10,2178.01,2182.89,2213.77,2160.14,666675,853689952.0,2.47,0.37,8.13,0.34
2426,2020-04-13,2163.39,2150.38,2169.89,2130.88,446214,562008048.0,1.79,-1.49,-32.51,0.23
2427,2020-04-14,2160.14,2194.27,2194.27,2147.13,686087,874856560.0,2.19,2.04,43.89,0.35
2428,2020-04-15,2194.27,2195.89,2205.64,2181.26,656396,843649280.0,1.11,0.07,1.62,0.34
2429,2020-04-16,2182.89,2165.01,2182.89,2142.26,789155,997623824.0,1.85,-1.41,-30.88,0.41
2430,2020-04-17,2179.64,2199.14,2223.52,2160.14,1331165,1713215760.0,2.93,1.58,34.13,0.69
2431,2020-04-20,2194.27,2215.39,2225.15,2179.64,818456,1058524016.0,2.07,0.74,16.25,0.42
2432,2020-04-21,2265.78,2290.16,2330.79,2265.78,2122448,2861879088.0,2.93,3.38,74.77,1.09
2433,2020-04-22,2277.15,2254.4,2285.28,2243.02,1032803,1368222848.0,1.85,-1.56,-35.76,0.53
2434,2020-04-23,2254.4,2254.4,2267.4,2234.9,646990,855052112.0,1.44,0.0,0.0,0.33
2435,2020-04-24,2244.65,2256.03,2262.53,2234.9,566002,747473776.0,1.23,0.07,1.63,0.29
2436,2020-04-27,2265.78,2298.28,2321.04,2257.65,936830,1263809744.0,2.81,1.87,42.25,0.48
2437,2020-04-28,2290.16,2301.53,2308.04,2260.9,771564,1038718080.0,2.05,0.14,3.25,0.4
2438,2020-04-29,2295.03,2382.8,2395.8,2290.16,1108722,1541638208.0,4.59,3.53,81.27,0.57
2439,2020-04-30,2382.8,2368.17,2431.56,2360.04,819540,1155968240.0,3.0,-0.61,-14.63,0.42
2440,2020-05-06,2340.54,2342.17,2361.67,2316.16,1008998,1382727488.0,1.92,-1.1,-26.0,0.52
2441,2020-05-07,2340.54,2329.16,2340.54,2314.54,662749,904349536.0,1.11,-0.56,-13.01,0.34
2442,2020-05-08,2340.54,2371.42,2382.8,2327.54,934782,1297924592.0,2.37,1.81,42.26,0.48
2443,2020-05-11,2366.54,2379.55,2400.68,2363.29,612862,859156592.0,1.58,0.34,8.13,0.32
2444,2020-05-12,2371.42,2345.42,2387.67,2334.04,558511,772109504.0,2.25,-1.43,-34.13,0.29
2445,2020-05-13,2338.92,2319.41,2343.79,2303.16,640359,871062048.0,1.73,-1.11,-26.01,0.33
2446,2020-05-14,2306.41,2265.78,2312.91,2252.78,944672,1259440848.0,2.59,-2.31,-53.63,0.49
2447,2020-05-15,2280.41,2254.4,2286.91,2239.77,756794,1004313264.0,2.08,-0.5,-11.38,0.39
2448,2020-05-18,2249.53,2249.53,2272.28,2236.52,637209,843479664.0,1.59,-0.22,-4.87,0.33
2449,2020-05-19,2283.66,2275.53,2290.16,2260.9,600369,801755664.0,1.3,1.16,26.0,0.31
2450,2020-05-20,2278.78,2299.91,2317.79,2260.9,690851,929928880.0,2.5,1.07,24.38,0.36
2451,2020-05-21,2301.53,2282.03,2309.66,2275.53,552312,742797056.0,1.48,-0.78,-17.88,0.28
2452,2020-05-22,2270.65,2204.02,2272.28,2204.02,856237,1119433488.0,2.99,-3.42,-78.01,0.44
2453,2020-05-25,2212.14,2210.52,2213.77,2178.01,410171,528769360.0,1.62,0.29,6.5,0.21
2454,2020-05-26,2220.27,2223.52,2228.4,2207.27,396212,515451856.0,0.96,0.59,13.0,0.2
2455,2020-05-27,2225.15,2217.02,2247.9,2210.52,482963,630305872.0,1.68,-0.29,-6.5,0.25
2456,2020-05-28,2231.32,2263.83,2281.71,2221.57,960760,1255226992.0,2.71,2.11,46.81,0.5
2457,2020-05-29,2254.08,2252.45,2258.95,2239.45,457808,594502128.0,0.86,-0.5,-11.38,0.24
2458,2020-06-01,2268.7,2304.46,2315.84,2265.45,882961,1173619008.0,2.24,2.31,52.01,0.46
2459,2020-06-02,2299.58,2341.84,2354.84,2297.96,883459,1194375824.0,2.47,1.62,37.38,0.46
2460,2020-06-03,2356.47,2340.22,2395.47,2333.71,956803,1308782288.0,2.64,-0.07,-1.62,0.49
2461,2020-06-04,2338.59,2345.09,2356.47,2319.09,583066,788707632.0,1.6,0.21,4.87,0.3
2462,2020-06-05,2349.97,2348.34,2353.22,2322.34,383027,517232128.0,1.32,0.14,3.25,0.2
2463,2020-06-08,2362.97,2353.22,2390.6,2346.72,585972,802115792.0,1.87,0.21,4.88,0.3
2464,2020-06-09,2356.47,2361.34,2371.1,2338.59,474300,646895840.0,1.38,0.35,8.12,0.24
2465,2020-06-10,2367.85,2332.09,2367.85,2317.46,580476,781995744.0,2.13,-1.24,-29.25,0.3
2466,2020-06-11,2314.21,2265.45,2315.84,2252.45,1349040,1774199984.0,2.72,-2.86,-66.64,0.7
2467,2020-06-12,2236.2,2250.83,2255.7,2231.32,1030551,1331618736.0,1.08,-0.65,-14.62,0.53
2468,2020-06-15,2228.07,2223.2,2247.57,2219.95,660313,850767504.0,1.23,-1.23,-27.63,0.34
2469,2020-06-16,2236.2,2234.57,2250.83,2229.7,718059,927043680.0,0.95,0.51,11.37,0.37
2470,2020-06-17,2234.57,2228.07,2239.45,2213.44,716468,918251152.0,1.16,-0.29,-6.5,0.37
2471,2020-06-18,2213.44,2213.44,2219.95,2185.81,1119648,1419972016.0,1.53,-0.66,-14.63,0.58
2472,2020-06-19,2208.57,2219.95,2226.45,2189.06,1539522,1954584912.0,1.69,0.29,6.51,0.79
2473,2020-06-22,2210.19,2193.94,2213.44,2190.69,1319080,1671023280.0,1.02,-1.17,-26.01,0.68
2474,2020-06-23,2195.57,2187.44,2202.07,2174.44,990807,1248046640.0,1.26,-0.3,-6.5,0.51
2475,2020-06-24,2193.94,2219.95,2232.95,2187.44,1523220,1946329088.0,2.08,1.49,32.51,0.78
2476,2020-06-29,2239.45,2219.95,2247.57,2205.32,1038480,1330678288.0,1.9,0.0,0.0,0.54
2477,2020-06-30,2224.82,2219.95,2232.95,2206.94,937940,1199181600.0,1.17,0.0,0.0,0.48
2478,2020-07-01,2218.32,2271.95,2276.83,2210.19,1697390,2202800848.0,3.0,2.34,52.0,0.87
2479,2020-07-02,2265.45,2322.34,2332.09,2247.57,2590501,3433511088.0,3.72,2.22,50.39,1.33
2480,2020-07-03,2345.09,2455.61,2466.99,2343.47,3768334,5280918016.0,5.32,5.74,133.27,1.94
2481,2020-07-06,2512.49,2688.02,2688.02,2510.87,4711461,7168653312.0,7.21,9.46,232.41,2.43
2482,2020-07-07,2788.79,2655.52,2842.43,2582.38,3964428,6267919616.0,9.67,-1.21,-32.5,2.04
2483,2020-07-08,2614.89,2701.03,2740.03,2614.89,2631339,4095447760.0,4.71,1.71,45.51,1.36
2484,2020-07-09,2684.77,2663.65,2684.77,2627.89,2243994,3469517328.0,2.11,-1.38,-37.38,1.16
2485,2020-07-10,2634.39,2554.75,2655.52,2538.5,2158773,3254272384.0,4.39,-4.09,-108.9,1.11
2486,2020-07-13,2528.75,2559.63,2590.51,2496.24,1937160,2871414848.0,3.69,0.19,4.88,1.0
2487,2020-07-14,2561.25,2525.5,2608.39,2504.37,1953566,2891773824.0,4.06,-1.33,-34.13,1.01
2488,2020-07-15,2541.75,2458.86,2554.75,2452.36,2042563,2947173152.0,4.05,-2.64,-66.64,1.05
2489,2020-07-16,2463.74,2439.36,2504.37,2434.48,1930891,2771496384.0,2.84,-0.79,-19.5,1.0
2490,2020-07-17,2442.61,2437.73,2460.49,2406.85,1291347,1821043920.0,2.2,-0.07,-1.63,0.67
2491,2020-07-20,2452.36,2533.62,2540.12,2431.23,1979632,2872758064.0,4.47,3.93,95.89,1.02
2492,2020-07-21,2525.5,2494.62,2525.5,2479.99,1252866,1815570304.0,1.8,-1.54,-39.0,0.65
